ParticipantID;Group;timeFac;value
1017;KG;Prä;2,78571428571429
1017;KG;Post;2,85714285714286
1017;KG;FU;2,85714285714286
1019;KG;Prä;4,00000000000000
1019;KG;Post;3,71428571428571
1019;KG;FU;3,92857142857143
1025;KG;Prä;3,78571428571429
1025;KG;Post;4,35714285714286
1025;KG;FU;NA
1026;KG;Prä;4,00000000000000
1026;KG;Post;3,00000000000000
1026;KG;FU;3,85714285714286
1032;KG;Prä;3,85714285714286
1032;KG;Post;3,92857142857143
1032;KG;FU;4,00000000000000
1039;KG;Prä;3,35714285714286
1039;KG;Post;3,78571428571429
1039;KG;FU;3,64285714285714
1042;KG;Prä;3,21428571428571
1042;KG;Post;3,00000000000000
1042;KG;FU;NA
1045;KG;Prä;3,71428571428571
1045;KG;Post;3,28571428571429
1045;KG;FU;2,42857142857143
1053;KG;Prä;4,07142857142857
1053;KG;Post;3,28571428571429
1053;KG;FU;3,28571428571429
1054;KG;Prä;3,35714285714286
1054;KG;Post;2,92857142857143
1054;KG;FU;2,71428571428571
1055;KG;Prä;3,42857142857143
1055;KG;Post;2,64285714285714
1055;KG;FU;2,35714285714286
1062;KG;Prä;3,42857142857143
1062;KG;Post;3,00000000000000
1062;KG;FU;3,07142857142857
1063;KG;Prä;3,57142857142857
1063;KG;Post;3,00000000000000
1063;KG;FU;NA
1064;KG;Prä;2,64285714285714
1064;KG;Post;NA
1064;KG;FU;NA
1066;KG;Prä;2,71428571428571
1066;KG;Post;3,07142857142857
1066;KG;FU;2,42857142857143
1068;KG;Prä;3,00000000000000
1068;KG;Post;4,21428571428571
1068;KG;FU;4,07142857142857
1069;KG;Prä;3,35714285714286
1069;KG;Post;3,57142857142857
1069;KG;FU;3,42857142857143
1072;KG;Prä;3,92857142857143
1072;KG;Post;3,00000000000000
1072;KG;FU;4,28571428571429
1079;KG;Prä;3,78571428571429
1079;KG;Post;4,42857142857143
1079;KG;FU;NA
1083;KG;Prä;3,21428571428571
1083;KG;Post;2,92857142857143
1083;KG;FU;NA
1084;KG;Prä;3,57142857142857
1084;KG;Post;3,28571428571429
1084;KG;FU;NA
1091;KG;Prä;1,14285714285714
1091;KG;Post;2,57142857142857
1091;KG;FU;2,92857142857143
1103;KG;Prä;2,92857142857143
1103;KG;Post;2,28571428571429
1103;KG;FU;1,50000000000000
1104;KG;Prä;3,64285714285714
1104;KG;Post;3,42857142857143
1104;KG;FU;3,71428571428571
1105;KG;Prä;3,71428571428571
1105;KG;Post;3,28571428571429
1105;KG;FU;3,50000000000000
1106;KG;Prä;2,92857142857143
1106;KG;Post;3,07142857142857
1106;KG;FU;3,07142857142857
1107;KG;Prä;3,21428571428571
1107;KG;Post;3,71428571428571
1107;KG;FU;3,64285714285714
1108;KG;Prä;3,14285714285714
1108;KG;Post;3,07142857142857
1108;KG;FU;2,78571428571429
1110;KG;Prä;4,07142857142857
1110;KG;Post;4,28571428571429
1110;KG;FU;4,21428571428571
1118;KG;Prä;3,00000000000000
1118;KG;Post;3,07142857142857
1118;KG;FU;2,85714285714286
1120;KG;Prä;2,85714285714286
1120;KG;Post;2,71428571428571
1120;KG;FU;2,35714285714286
1122;KG;Prä;3,50000000000000
1122;KG;Post;3,07142857142857
1122;KG;FU;3,42857142857143
1134;KG;Prä;4,35714285714286
1134;KG;Post;3,85714285714286
1134;KG;FU;4,07142857142857
1135;KG;Prä;2,50000000000000
1135;KG;Post;2,64285714285714
1135;KG;FU;3,21428571428571
1138;KG;Prä;3,57142857142857
1138;KG;Post;3,50000000000000
1138;KG;FU;3,28571428571429
1141;KG;Prä;4,07142857142857
1141;KG;Post;3,71428571428571
1141;KG;FU;3,85714285714286
1143;KG;Prä;1,78571428571429
1143;KG;Post;2,07142857142857
1143;KG;FU;NA
